"KS","Group","id"
"RELB","Non-Kinase",2496
"RELL1","Non-Kinase",2497
"REM1","Non-Kinase",2498
"REPS1","Non-Kinase",2499
"REPS2","Non-Kinase",2500
"REST","Non-Kinase",2501
"RET","TK",2502
"RETREG1","Non-Kinase",2503
"REV3L","Non-Kinase",2504
"REXO1","Non-Kinase",2505
"RFC1","Non-Kinase",2506
"RFWD3","Non-Kinase",2507
"RFX1","Non-Kinase",2508
"RGCC","Non-Kinase",2509
"RGPD3","Non-Kinase",2510
"RGPD4","Non-Kinase",2511
"RGPD5","Non-Kinase",2512
"RGPD8","Non-Kinase",2513
"RGS10","Non-Kinase",2514
"RGS13","Non-Kinase",2515
"RGS14","Non-Kinase",2516
"RGS16","Non-Kinase",2517
"RGS18","Non-Kinase",2518
"RGS19","Non-Kinase",2519
"RGS2","Non-Kinase",2520
"RGS7","Non-Kinase",2521
"RHBG","Non-Kinase",2522
"RHEB","Non-Kinase",2523
"RHO","Non-Kinase",2524
"RHOA","Non-Kinase",2525
"RHOB","Non-Kinase",2526
"RHOT1","Non-Kinase",2527
"RHOU","Non-Kinase",2528
"RICTOR","Non-Kinase",2529
"RIF1","Non-Kinase",2530
"RIGI","Non-Kinase",2531
"RIMS1","Non-Kinase",2532
"RIN1","Non-Kinase",2533
"RIOK1","Non-Kinase",2534
"RIOK2","Non-Kinase",2535
"RIOK3","ATYPICAL",2536
"RIPK1","TKL",2537
"RIPK2","TKL",2538
"RIPK3","TKL",2539
"RIPK4","TKL",2540
"RIPOR1","Non-Kinase",2541
"RIT1","Non-Kinase",2542
"RMDN3","Non-Kinase",2543
"RMI2","Non-Kinase",2544
"RNASEL","OTHER",2545
"RND3","Non-Kinase",2546
"RNF11","Non-Kinase",2547
"RNF138","Non-Kinase",2548
"RNF20","Non-Kinase",2549
"RNF4","Non-Kinase",2550
"RNF40","Non-Kinase",2551
"RNF41","Non-Kinase",2552
"RNF7","Non-Kinase",2553
"RNMT","Non-Kinase",2554
"RNPS1","Non-Kinase",2555
"ROBO1","Non-Kinase",2556
"ROBO3","Non-Kinase",2557
"ROCK1","AGC",2558
"ROCK2","AGC",2559
"ROR1","TK",2560
"ROR2","TK",2561
"RORA","Non-Kinase",2562
"RORC","Non-Kinase",2563
"ROS1","TK",2564
"RP9","Non-Kinase",2565
"RPA2","Non-Kinase",2566
"RPAP3","Non-Kinase",2567
"RPL10","Non-Kinase",2568
"RPL11","Non-Kinase",2569
"RPL12","Non-Kinase",2570
"RPL13","Non-Kinase",2571
"RPL13A","Non-Kinase",2572
"RPL19","Non-Kinase",2573
"RPL21","Non-Kinase",2574
"RPL7A","Non-Kinase",2575
"RPL8","Non-Kinase",2576
"RPLP2","Non-Kinase",2577
"RPRD1B","Non-Kinase",2578
"RPS10","Non-Kinase",2579
"RPS11","Non-Kinase",2580
"RPS15","Non-Kinase",2581
"RPS19","Non-Kinase",2582
"RPS27","Non-Kinase",2583
"RPS27L","Non-Kinase",2584
"RPS3","Non-Kinase",2585
"RPS3A","Non-Kinase",2586
"RPS6","Non-Kinase",2587
"RPS6KA1","AGC",2588
"RPS6KA2","AGC",2589
"RPS6KA3","AGC",2590
"RPS6KA4","AGC",2591
"RPS6KA5","AGC",2592
"RPS6KA6","AGC",2593
"RPS6KB1","AGC",2594
"RPS6KB2","AGC",2595
"RPS6KC1","AGC",2596
"RPS6KL1","AGC",2597
"RPTOR","Non-Kinase",2598
"RRAD","Non-Kinase",2599
"RRAGC","Non-Kinase",2600
"RRAS","Non-Kinase",2601
"RRAS2","Non-Kinase",2602
"RRM1","Non-Kinase",2603
"RRM2","Non-Kinase",2604
"RRM2B","Non-Kinase",2605
"RRN3","Non-Kinase",2606
"RRP12","Non-Kinase",2607
"RSC1A1","Non-Kinase",2608
"RSF1","Non-Kinase",2609
"RSL1D1","Non-Kinase",2610
"RSPH3","Non-Kinase",2611
"RTCB","Non-Kinase",2612
"RTKN","Non-Kinase",2613
"RTN4","Non-Kinase",2614
"RUBCNL","Non-Kinase",2615
"RUFY1","Non-Kinase",2616
"RUNX1","Non-Kinase",2617
"RUNX2","Non-Kinase",2618
"RUNX3","Non-Kinase",2619
"RUVBL1","Non-Kinase",2620
"RXRA","Non-Kinase",2621
"RYK","TK",2622
"RYR1","Non-Kinase",2623
"RYR2","Non-Kinase",2624
"S100A9","Non-Kinase",2625
"S1PR1","Non-Kinase",2626
"SAFB2","Non-Kinase",2627
"SAMHD1","Non-Kinase",2628
"SARM1","Non-Kinase",2629
"SARS1","Non-Kinase",2630
"SASH1","Non-Kinase",2631
"SAT1","Non-Kinase",2632
"SATB1","Non-Kinase",2633
"SAV1","Non-Kinase",2634
"SBK1","OTHER",2635
"SBK2","OTHER",2636
"SBK3","OTHER",2637
"SCAF11","Non-Kinase",2638
"SCAMP1","Non-Kinase",2639
"SCAMP3","Non-Kinase",2640
"SCD","Non-Kinase",2641
"SCML2","Non-Kinase",2642
"SCN10A","Non-Kinase",2643
"SCN5A","Non-Kinase",2644
"SCN8A","Non-Kinase",2645
"SCN9A","Non-Kinase",2646
"SCNN1B","Non-Kinase",2647
"SCNN1G","Non-Kinase",2648
"SCRIB","Non-Kinase",2649
"SCYL1","OTHER",2650
"SCYL2","OTHER",2651
"SCYL3","OTHER",2652
"SDC1","Non-Kinase",2653
"SDC2","Non-Kinase",2654
"SDC3","Non-Kinase",2655
"SDC4","Non-Kinase",2656
"SDCBP","Non-Kinase",2657
"SDHA","Non-Kinase",2658
"SEC14L2","Non-Kinase",2659
"SEC16A","Non-Kinase",2660
"SEC23A","Non-Kinase",2661
"SEC23B","Non-Kinase",2662
"SEC63","Non-Kinase",2663
"SECISBP2L","Non-Kinase",2664
"SENP1","Non-Kinase",2665
"SENP2","Non-Kinase",2666
"SENP3","Non-Kinase",2667
"SEPTIN1","Non-Kinase",2668
"SEPTIN12","Non-Kinase",2669
"SEPTIN2","Non-Kinase",2670
"SEPTIN3","Non-Kinase",2671
"SEPTIN5","Non-Kinase",2672
"SEPTIN7","Non-Kinase",2673
"SEPTIN8","Non-Kinase",2674
"SEPTIN9","Non-Kinase",2675
"SERINC3","Non-Kinase",2676
"SERINC5","Non-Kinase",2677
"SERPINF1","Non-Kinase",2678
"SESN2","Non-Kinase",2679
"SET","Non-Kinase",2680
"SETDB1","Non-Kinase",2681
"SETMAR","Non-Kinase",2682
"SF1","Non-Kinase",2683
"SF3B1","Non-Kinase",2684
"SF3B2","Non-Kinase",2685
"SFN","Non-Kinase",2686
"SFPQ","Non-Kinase",2687
"SGK1","AGC",2688
"SGK2","AGC",2689
"SGK223","OTHER",2690
"SGK3","AGC",2691
"SGK494","AGC",2692
"SGO1","Non-Kinase",2693
"SH2B1","Non-Kinase",2694
"SH2B2","Non-Kinase",2695
"SH2B3","Non-Kinase",2696
"SH2D2A","Non-Kinase",2697
"SH2D4A","Non-Kinase",2698
"SH3BP2","Non-Kinase",2699
"SH3BP4","Non-Kinase",2700
"SH3BP5","Non-Kinase",2701
"SH3GL1","Non-Kinase",2702
"SH3GL2","Non-Kinase",2703
"SH3GLB1","Non-Kinase",2704
"SH3PXD2B","Non-Kinase",2705
"SH3RF1","Non-Kinase",2706
"SHARPIN","Non-Kinase",2707
"SHC1","Non-Kinase",2708
"SHC3","Non-Kinase",2709
"SHC4","Non-Kinase",2710
"SHCBP1","Non-Kinase",2711
"SHOC2","Non-Kinase",2712
"SHOX","Non-Kinase",2713
"SI","Non-Kinase",2714
"SIAH1","Non-Kinase",2715
"SIAH2","Non-Kinase",2716
"SIGIRR","Non-Kinase",2717
"SIGLEC10","Non-Kinase",2718
"SIK1","CAMK",2719
"SIK2","CAMK",2720
"SIK3","CAMK",2721
"SIKE1","Non-Kinase",2722
"SIM2","Non-Kinase",2723
"SIN3A","Non-Kinase",2724
"SIPA1L1","Non-Kinase",2725
"SIRPA","Non-Kinase",2726
"SIRT1","Non-Kinase",2727
"SIRT2","Non-Kinase",2728
"SIRT3","Non-Kinase",2729
"SIRT6","Non-Kinase",2730
"SIRT7","Non-Kinase",2731
"SIVA1","Non-Kinase",2732
"SKA3","Non-Kinase",2733
"SKAP1","Non-Kinase",2734
"SKI","Non-Kinase",2735
"SKP2","Non-Kinase",2736
"SLA","Non-Kinase",2737
"SLAIN2","Non-Kinase",2738
"SLAMF1","Non-Kinase",2739
"SLBP","Non-Kinase",2740
"SLC11A1","Non-Kinase",2741
"SLC12A1","Non-Kinase",2742
"SLC12A2","Non-Kinase",2743
"SLC12A3","Non-Kinase",2744
"SLC12A4","Non-Kinase",2745
"SLC12A5","Non-Kinase",2746
"SLC12A6","Non-Kinase",2747
"SLC12A7","Non-Kinase",2748
"SLC18A2","Non-Kinase",2749
"SLC1A3","Non-Kinase",2750
"SLC25A4","Non-Kinase",2751
"SLC25A5","Non-Kinase",2752
"SLC26A4","Non-Kinase",2753
"SLC29A1","Non-Kinase",2754
"SLC2A1","Non-Kinase",2755
"SLC2A2","Non-Kinase",2756
"SLC2A4","Non-Kinase",2757
"SLC3A2","Non-Kinase",2758
"SLC4A1","Non-Kinase",2759
"SLC4A3","Non-Kinase",2760
"SLC4A4","Non-Kinase",2761
"SLC6A2","Non-Kinase",2762
"SLC6A3","Non-Kinase",2763
"SLC6A4","Non-Kinase",2764
"SLC6A9","Non-Kinase",2765
"SLC7A11","Non-Kinase",2766
"SLC8B1","Non-Kinase",2767
"SLC9A1","Non-Kinase",2768
"SLC9A3","Non-Kinase",2769
"SLC9A3R1","Non-Kinase",2770
"SLC9A3R2","Non-Kinase",2771
"SLC9A5","Non-Kinase",2772
"SLCO1B1","Non-Kinase",2773
"SLITRK1","Non-Kinase",2774
"SLK","STE",2775
"SLN","Non-Kinase",2776
"SLTM","Non-Kinase",2777
"SLX4","Non-Kinase",2778
"SLX9","Non-Kinase",2779
"SMAD1","Non-Kinase",2780
"SMAD2","Non-Kinase",2781
"SMAD3","Non-Kinase",2782
"SMAD4","Non-Kinase",2783
"SMAD6","Non-Kinase",2784
"SMAD7","Non-Kinase",2785
"SMAD9","Non-Kinase",2786
"SMARCA4","Non-Kinase",2787
"SMARCAL1","Non-Kinase",2788
"SMARCC2","Non-Kinase",2789
"SMARCD3","Non-Kinase",2790
"SMC1A","Non-Kinase",2791
"SMC3","Non-Kinase",2792
"SMCR8","Non-Kinase",2793
"SMG1","ATYPICAL",2794
"SMN1","Non-Kinase",2795
"SMPD1","Non-Kinase",2796
"SMTN","Non-Kinase",2797
"SMURF2","Non-Kinase",2798
"SNAI1","Non-Kinase",2799
"SNAI2","Non-Kinase",2800
"SNAP23","Non-Kinase",2801
"SNAP25","Non-Kinase",2802
"SNAP29","Non-Kinase",2803
"SNAPIN","Non-Kinase",2804
"SNCA","Non-Kinase",2805
"SNCAIP","Non-Kinase",2806
"SNCB","Non-Kinase",2807
"SNCG","Non-Kinase",2808
"SND1","Non-Kinase",2809
"SNED1","Non-Kinase",2810
"SNPH","Non-Kinase",2811
"SNRK","Non-Kinase",2812
"SNRNP70","Non-Kinase",2813
"SNTA1","Non-Kinase",2814
"SNW1","Non-Kinase",2815
"SNX17","Non-Kinase",2816
"SNX2","Non-Kinase",2817
"SNX27","Non-Kinase",2818
"SNX8","Non-Kinase",2819
"SNX9","Non-Kinase",2820
"SOCS1","Non-Kinase",2821
"SOCS3","Non-Kinase",2822
"SOD1","Non-Kinase",2823
"SOD2","Non-Kinase",2824
"SON","Non-Kinase",2825
"SORBS1","Non-Kinase",2826
"SORBS2","Non-Kinase",2827
"SORBS3","Non-Kinase",2828
"SORL1","Non-Kinase",2829
"SORT1","Non-Kinase",2830
"SOS1","Non-Kinase",2831
"SOX2","Non-Kinase",2832
"SOX8","Non-Kinase",2833
"SOX9","Non-Kinase",2834
"SP1","Non-Kinase",2835
"SP3","Non-Kinase",2836
"SP7","Non-Kinase",2837
"SPAG1","Non-Kinase",2838
"SPAG5","Non-Kinase",2839
"SPAG9","Non-Kinase",2840
"SPAST","Non-Kinase",2841
"SPDEF","Non-Kinase",2842
"SPDL1","Non-Kinase",2843
"SPEG","CAMK",2844
"SPEN","Non-Kinase",2845
"SPHK1","Non-Kinase",2846
"SPHK2","Non-Kinase",2847
"SPI1","Non-Kinase",2848
"SPIB","Non-Kinase",2849
"SPIN1","Non-Kinase",2850
"SPN","Non-Kinase",2851
"SPOP","Non-Kinase",2852
"SPP1","Non-Kinase",2853
"SPR","Non-Kinase",2854
"SPRED1","Non-Kinase",2855
"SPRY2","Non-Kinase",2856
"SPSB1","Non-Kinase",2857
"SPTAN1","Non-Kinase",2858
"SPTBN1","Non-Kinase",2859
"SPTBN4","Non-Kinase",2860
"SPTLC1","Non-Kinase",2861
"SQSTM1","Non-Kinase",2862
"SRC","TK",2863
"SRCIN1","Non-Kinase",2864
"SREBF1","Non-Kinase",2865
"SREBF2","Non-Kinase",2866
"SRF","Non-Kinase",2867
"SRI","Non-Kinase",2868
"SRMS","TK",2869
"SRPK1","CMGC",2870
"SRPK2","CMGC",2871
"SRPK3","CMGC",2872
"SRRM1","Non-Kinase",2873
"SRRM2","Non-Kinase",2874
"SRRT","Non-Kinase",2875
"SRSF1","Non-Kinase",2876
"SRSF11","Non-Kinase",2877
"SRSF2","Non-Kinase",2878
"SRSF3","Non-Kinase",2879
"SRSF5","Non-Kinase",2880
"SRSF9","Non-Kinase",2881
"SSB","Non-Kinase",2882
"SSBP1","Non-Kinase",2883
"SSBP3","Non-Kinase",2884
"SSH1","Non-Kinase",2885
"SSH3","Non-Kinase",2886
"SSR1","Non-Kinase",2887
"SSRP1","Non-Kinase",2888
"SSTR2","Non-Kinase",2889
"SSTR5","Non-Kinase",2890
"SSU72","Non-Kinase",2891
"ST13","Non-Kinase",2892
"STAM2","Non-Kinase",2893
"STAMBP","Non-Kinase",2894
"STAP2","Non-Kinase",2895
"STAR","Non-Kinase",2896
"STARD10","Non-Kinase",2897
"STAT1","Non-Kinase",2898
"STAT2","Non-Kinase",2899
"STAT3","Non-Kinase",2900
"STAT4","Non-Kinase",2901
"STAT5A","Non-Kinase",2902
"STAT5B","Non-Kinase",2903
"STAT6","Non-Kinase",2904
"STBD1","Non-Kinase",2905
"STC2","Non-Kinase",2906
"STIL","Non-Kinase",2907
"STIM1","Non-Kinase",2908
"STING1","Non-Kinase",2909
"STIP1","Non-Kinase",2910
"STK10","STE",2911
"STK11","CAMK",2912
"STK16","OTHER",2913
"STK17A","CAMK",2914
"STK17B","CAMK",2915
"STK19","ATYPICAL",2916
"STK24","STE",2917
"STK25","STE",2918
"STK26","STE",2919
"STK3","STE",2920
"STK31","OTHER",2921
"STK32A","AGC",2922
"STK32B","AGC",2923
"STK32C","AGC",2924
"STK33","CAMK",2925
"STK35","OTHER",2926
"STK36","OTHER",2927
"STK38","AGC",2928
"STK38L","AGC",2929
"STK39","STE",2930
"STK4","STE",2931
"STK40","CAMK",2932
"STKLD1","OTHER",2933
"STMN1","Non-Kinase",2934
"STMN2","Non-Kinase",2935
"STMN3","Non-Kinase",2936
"STOM","Non-Kinase",2937
"STOML2","Non-Kinase",2938
"STRADA","Non-Kinase",2939
"STRAP","Non-Kinase",2940
"STX17","Non-Kinase",2941
"STX1A","Non-Kinase",2942
"STXBP1","Non-Kinase",2943
"STXBP2","Non-Kinase",2944
"STXBP4","Non-Kinase",2945
"STYK1","TK",2946
"SUB1","Non-Kinase",2947
"SUDS3","Non-Kinase",2948
"SUFU","Non-Kinase",2949
"SUGP2","Non-Kinase",2950
"SUGT1","Non-Kinase",2951
"SULT4A1","Non-Kinase",2952
"SUN1","Non-Kinase",2953
"SUN2","Non-Kinase",2954
"SUPT16H","Non-Kinase",2955
"SUPT5H","Non-Kinase",2956
"SUPT6H","Non-Kinase",2957
"SUPV3L1","Non-Kinase",2958
"SUV39H1","Non-Kinase",2959
"SUZ12","Non-Kinase",2960
"SV2A","Non-Kinase",2961
"SVIL","Non-Kinase",2962
"SYK","TK",2963
"SYMPK","Non-Kinase",2964
"SYN1","Non-Kinase",2965
"SYN2","Non-Kinase",2966
"SYN3","Non-Kinase",2967
"SYNCRIP","Non-Kinase",2968
"SYNGAP1","Non-Kinase",2969
"SYNJ2","Non-Kinase",2970
"SYT2","Non-Kinase",2971
"SYT4","Non-Kinase",2972
"SYT6","Non-Kinase",2973
"SYTL1","Non-Kinase",2974
"TAB1","Non-Kinase",2975
"TAB3","Non-Kinase",2976
"TACC1","Non-Kinase",2977
"TACC3","Non-Kinase",2978
"TACSTD2","Non-Kinase",2979
"TAF1","ATYPICAL",2980
"TAF1L","ATYPICAL",2981
"TAF7","Non-Kinase",2982
"TAGAP","Non-Kinase",2983
"TAGLN","Non-Kinase",2984
"TAGLN2","Non-Kinase",2985
"TAL1","Non-Kinase",2986
"TAL2","Non-Kinase",2987
"TANC1","Non-Kinase",2988
"TANK","Non-Kinase",2989
"TAOK1","STE",2990
"TAOK2","STE",2991
"TAOK3","Non-Kinase",2992
"TARBP2","Non-Kinase",2993
"TARDBP","Non-Kinase",2994
"TAX1BP1","Non-Kinase",2995
"TBC1D1","Non-Kinase",2996
"TBC1D23","Non-Kinase",2997
"TBC1D4","Non-Kinase",2998
"TBC1D7","Non-Kinase",2999
"TBCB","Non-Kinase",3000
"TBCE","Non-Kinase",3001
"TBCK","OTHER",3002
"TBK1","OTHER",3003
"TBL1XR1","Non-Kinase",3004
"TBL2","Non-Kinase",3005
"TBX21","Non-Kinase",3006
"TBX3","Non-Kinase",3007
"TBXA2R","Non-Kinase",3008
"TCAP","Non-Kinase",3009
"TCEAL1","Non-Kinase",3010
"TCF3","Non-Kinase",3011
"TCF4","Non-Kinase",3012
"TCF7L2","Non-Kinase",3013
"TCOF1","Non-Kinase",3014
"TDP1","Non-Kinase",3015
"TDP2","Non-Kinase",3016
"TEC","TK",3017
"TEK","TK",3018
"TELO2","Non-Kinase",3019
"TENT2","Non-Kinase",3020
"TERF1","Non-Kinase",3021
"TERF2","Non-Kinase",3022
"TERF2IP","Non-Kinase",3023
"TERT","Non-Kinase",3024
"TESK1","TKL",3025
"TESK2","TKL",3026
"TET2","Non-Kinase",3027
"TEX14","OTHER",3028
"TFAM","Non-Kinase",3029
"TFAP2A","Non-Kinase",3030
"TFCP2","Non-Kinase",3031
"TFCP2L1","Non-Kinase",3032
"TFDP1","Non-Kinase",3033
"TFE3","Non-Kinase",3034
"TFEB","Non-Kinase",3035
"TFG","Non-Kinase",3036
"TFPI","Non-Kinase",3037
"TFPT","Non-Kinase",3038
"TFRC","Non-Kinase",3039
"TGFB1I1","Non-Kinase",3040
"TGFBR1","TKL",3041
"TGFBR2","TKL",3042
"TGFBR3","Non-Kinase",3043
"TGM2","Non-Kinase",3044
"TGS1","Non-Kinase",3045
"TH","Non-Kinase",3046
"THEMIS","Non-Kinase",3047
"THOC5","Non-Kinase",3048
"THOP1","Non-Kinase",3049
"THRAP3","Non-Kinase",3050
"THRB","Non-Kinase",3051
"TIAM1","Non-Kinase",3052
"TICAM1","Non-Kinase",3053
"TICAM2","Non-Kinase",3054
"TICRR","Non-Kinase",3055
"TIE1","TK",3056
"TIFA","Non-Kinase",3057
"TIGIT","Non-Kinase",3058
"TIMP2","Non-Kinase",3059
"TINF2","Non-Kinase",3060
"TIRAP","Non-Kinase",3061
"TK1","Non-Kinase",3062
"TKT","Non-Kinase",3063
"TLE1","Non-Kinase",3064
"TLK1","OTHER",3065
"TLK2","OTHER",3066
"TLN1","Non-Kinase",3067
"TLR3","Non-Kinase",3068
"TLR4","Non-Kinase",3069
"TLR5","Non-Kinase",3070
"TMIGD2","Non-Kinase",3071
"TMOD1","Non-Kinase",3072
"TMPO","Non-Kinase",3073
"TNF","Non-Kinase",3074
"TNFAIP1","Non-Kinase",3075
"TNFAIP3","Non-Kinase",3076
"TNFAIP8L2","Non-Kinase",3077
"TNFRSF1A","Non-Kinase",3078
"TNIK","STE",3079
"TNK1","TK",3080
"TNK2","TK",3081
"TNKS","Non-Kinase",3082
"TNKS1BP1","Non-Kinase",3083
"TNNI3","Non-Kinase",3084
"TNNT2","Non-Kinase",3085
"TNRC18","Non-Kinase",3086
"TNS3","Non-Kinase",3087
"TOB1","Non-Kinase",3088
"TOB2","Non-Kinase",3089
"TOM1L1","Non-Kinase",3090
"TOP1","Non-Kinase",3091
"TOP2A","Non-Kinase",3092
"TOP2B","Non-Kinase",3093
"TOPBP1","Non-Kinase",3094
"TOPORS","Non-Kinase",3095
"TOR1AIP1","Non-Kinase",3096
"TP53","Non-Kinase",3097
"TP53BP1","Non-Kinase",3098
"TP53BP2","Non-Kinase",3099
"TP53RK","OTHER",3100
"TP63","Non-Kinase",3101
"TP73","Non-Kinase",3102
"TPD52","Non-Kinase",3103
"TPH1","Non-Kinase",3104
"TPH2","Non-Kinase",3105
"TPI1","Non-Kinase",3106
"TPM1","Non-Kinase",3107
"TPP1","Non-Kinase",3108
"TPPP","Non-Kinase",3109
"TPR","Non-Kinase",3110
"TPT1","Non-Kinase",3111
"TPX2","Non-Kinase",3112
"TRAF1","Non-Kinase",3113
"TRAF2","Non-Kinase",3114
"TRAF3","Non-Kinase",3115
"TRAF3IP2","Non-Kinase",3116
"TRAF4","Non-Kinase",3117
"TRAF6","Non-Kinase",3118
"TRAP1","Non-Kinase",3119
"TRIB1","CAMK",3120
"TRIB2","CAMK",3121
"TRIB3","CAMK",3122
"TRIM24","ATYPICAL",3123
"TRIM25","Non-Kinase",3124
"TRIM28","ATYPICAL",3125
"TRIM29","Non-Kinase",3126
"TRIM32","Non-Kinase",3127
"TRIM33","ATYPICAL",3128
"TRIM56","Non-Kinase",3129
"TRIM59","Non-Kinase",3130
"TRIM66","ATYPICAL",3131
"TRIM71","Non-Kinase",3132
"TRIM9","Non-Kinase",3133
"TRIO","CAMK",3134
"TRIOBP","Non-Kinase",3135
"TRIP10","Non-Kinase",3136
"TRIP12","Non-Kinase",3137
"TRIP13","Non-Kinase",3138
"TRIP6","Non-Kinase",3139
"TRPA1","Non-Kinase",3140
"TRPC1","Non-Kinase",3141
"TRPC3","Non-Kinase",3142
"TRPC4","Non-Kinase",3143
"TRPC5","Non-Kinase",3144
"TRPC6","Non-Kinase",3145
"TRPC7","Non-Kinase",3146
"TRPM2","Non-Kinase",3147
"TRPM4","Non-Kinase",3148
"TRPM6","ATYPICAL",3149
"TRPM7","ATYPICAL",3150
"TRPM8","Non-Kinase",3151
"TRPV1","Non-Kinase",3152
"TRPV3","Non-Kinase",3153
"TRPV4","Non-Kinase",3154
"TRPV5","Non-Kinase",3155
"TRPV6","Non-Kinase",3156
"TSC1","Non-Kinase",3157
"TSC2","Non-Kinase",3158
"TSPY1","Non-Kinase",3159
"TSPYL2","Non-Kinase",3160
"TSPYL5","Non-Kinase",3161
"TSR1","Non-Kinase",3162
"TSSK1B","CAMK",3163
"TSSK2","CAMK",3164
"TSSK3","CAMK",3165
"TSSK4","CAMK",3166
"TSSK6","CAMK",3167
"TTBK1","CK1",3168
"TTBK2","CK1",3169
"TTC3","Non-Kinase",3170
"TTC5","Non-Kinase",3171
"TTI1","Non-Kinase",3172
"TTK","OTHER",3173
"TTLL4","Non-Kinase",3174
"TTN","CAMK",3175
"TUBA1A","Non-Kinase",3176
"TUBA1B","Non-Kinase",3177
"TUBA1C","Non-Kinase",3178
"TUBA4A","Non-Kinase",3179
"TUBB","Non-Kinase",3180
"TUBB2A","Non-Kinase",3181
"TUBB3","Non-Kinase",3182
"TUBG1","Non-Kinase",3183
"TUBG2","Non-Kinase",3184
"TUBGCP6","Non-Kinase",3185
"TUFM","Non-Kinase",3186
"TUT1","Non-Kinase",3187
"TWIST1","Non-Kinase",3188
"TXK","TK",3189
"TXN","Non-Kinase",3190
"TXNIP","Non-Kinase",3191
"TYK2","TK",3192
"TYMS","Non-Kinase",3193
"TYR","Non-Kinase",3194
"TYRO3","TK",3195
"TYROBP","Non-Kinase",3196
"U2AF2","Non-Kinase",3197
"UBA1","Non-Kinase",3198
"UBAP2L","Non-Kinase",3199
"UBC","Non-Kinase",3200
"UBE2A","Non-Kinase",3201
"UBE2I","Non-Kinase",3202
"UBE2J1","Non-Kinase",3203
"UBE2O","Non-Kinase",3204
"UBE2R2","Non-Kinase",3205
"UBE2S","Non-Kinase",3206
"UBE3A","Non-Kinase",3207
"UBQLN4","Non-Kinase",3208
"UBR4","Non-Kinase",3209
"UBR5","Non-Kinase",3210
"UBTF","Non-Kinase",3211
"UBXN1","Non-Kinase",3212
"UBXN2B","Non-Kinase",3213
"UCHL3","Non-Kinase",3214
"UFD1","Non-Kinase",3215
"UFL1","Non-Kinase",3216
"UGDH","Non-Kinase",3217
"UGT1A3","Non-Kinase",3218
"UGT1A7","Non-Kinase",3219
"UGT2B7","Non-Kinase",3220
"UHMK1","OTHER",3221
"UHRF1","Non-Kinase",3222
"UIMC1","Non-Kinase",3223
"ULK1","OTHER",3224
"ULK2","OTHER",3225
"ULK3","OTHER",3226
"ULK4","OTHER",3227
"UNC5B","Non-Kinase",3228
"UNG","Non-Kinase",3229
"UPF1","Non-Kinase",3230
"URI1","Non-Kinase",3231
"USF1","Non-Kinase",3232
"USF2","Non-Kinase",3233
"USP1","Non-Kinase",3234
"USP10","Non-Kinase",3235
"USP13","Non-Kinase",3236
"USP14","Non-Kinase",3237
"USP15","Non-Kinase",3238
"USP16","Non-Kinase",3239
"USP2","Non-Kinase",3240
"USP20","Non-Kinase",3241
"USP21","Non-Kinase",3242
"USP24","Non-Kinase",3243
"USP25","Non-Kinase",3244
"USP28","Non-Kinase",3245
"USP34","Non-Kinase",3246
"USP35","Non-Kinase",3247
"USP37","Non-Kinase",3248
"USP4","Non-Kinase",3249
"USP7","Non-Kinase",3250
"USP8","Non-Kinase",3251
"USP9X","Non-Kinase",3252
"UTP3","Non-Kinase",3253
"UTRN","Non-Kinase",3254
"UVRAG","Non-Kinase",3255
"VAMP4","Non-Kinase",3256
"VAMP7","Non-Kinase",3257
"VASP","Non-Kinase",3258
"VAV1","Non-Kinase",3259
"VAV2","Non-Kinase",3260
"VAV3","Non-Kinase",3261
"VCL","Non-Kinase",3262
"VCP","Non-Kinase",3263
"VCPIP1","Non-Kinase",3264
"VDAC1","Non-Kinase",3265
"VDAC2","Non-Kinase",3266
"VDR","Non-Kinase",3267
"VGLL1","Non-Kinase",3268
"VGLL4","Non-Kinase",3269
"VHL","Non-Kinase",3270
"VIL1","Non-Kinase",3271
"VIM","Non-Kinase",3272
"VIPAS39","Non-Kinase",3273
"VIRMA","Non-Kinase",3274
"VPS72","Non-Kinase",3275
"VRK1","CK1",3276
"VRK2","CK1",3277
"VRK3","CK1",3278
"VTN","Non-Kinase",3279
"WAC","Non-Kinase",3280
"WAS","Non-Kinase",3281
"WASF1","Non-Kinase",3282
"WASF2","Non-Kinase",3283
"WASF3","Non-Kinase",3284
"WASHC2A","Non-Kinase",3285
"WASL","Non-Kinase",3286
"WBP2","Non-Kinase",3287
"WDCP","Non-Kinase",3288
"WDHD1","Non-Kinase",3289
"WDR5","Non-Kinase",3290
"WDR62","Non-Kinase",3291
"WDR77","Non-Kinase",3292
"WEE1","OTHER",3293
"WEE2","OTHER",3294
"WIPF1","Non-Kinase",3295
"WIZ","Non-Kinase",3296
"WNK1","OTHER",3297
"WNK2","OTHER",3298
"WNK3","OTHER",3299
"WNK4","OTHER",3300
"WRAP53","Non-Kinase",3301
"WRN","Non-Kinase",3302
"WT1","Non-Kinase",3303
"WTAP","Non-Kinase",3304
"WWC1","Non-Kinase",3305
"WWOX","Non-Kinase",3306
"WWTR1","Non-Kinase",3307
"XBP1","Non-Kinase",3308
"XDH","Non-Kinase",3309
"XIAP","Non-Kinase",3310
"XK","Non-Kinase",3311
"XPA","Non-Kinase",3312
"XPC","Non-Kinase",3313
"XPO1","Non-Kinase",3314
