Kinase,Substrate,HighConfidenceSites,LowConfidenceSites,Source
Q15418,P67809,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,P78371,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q04206,1,0,PhosphoSitePlus
Q15418,Q05195,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q07889,2,0,PhosphoSitePlus
Q15418,Q13164,1,0,PhosphoSitePlus
Q15418,Q14934,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
Q15418,Q15418,1,1,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
Q15418,Q15653,2,0,EPSD:RegPhos
Q15418,Q15831,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15418,Q16821,1,0,EPSD:RegPhos
Q15418,Q2M1Z3,2,0,PhosphoSitePlus
Q15418,Q53EL6,2,0,PhosphoSitePlus
Q15418,Q8IX03,2,0,PhosphoSitePlus
Q15418,Q8N122,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:RegPhos"
Q15418,Q8TB45,3,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q92731,1,0,EPSD:RegPhos
Q15418,Q92882,1,0,PhosphoSitePlus
Q15418,Q92934,3,1,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PSEA, EPSD:RegPhos"
Q15418,Q96D71,1,0,PhosphoSitePlus
Q15418,Q96QZ7,1,0,PhosphoSitePlus
Q15418,Q96RK0,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q9BVS4,1,0,PhosphoSitePlus
Q15418,Q9H6Z4,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q9HC62,1,0,PhosphoSitePlus
Q15418,Q9NYB0,1,0,PhosphoSitePlus
Q15418,Q9UBP6,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q9UN36,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q15418,Q9Y2V2,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15464,P11362,1,0,EPSD:RegPhos
Q15569,P23528,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
Q15569,Q15569,1,0,"iPTMNet:hprd, EPSD:RegPhos"
Q15746,O14950,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q15746,P10916,1,0,PhosphoSitePlus
Q15746,P19105,1,0,EPSD:RegPhos
Q15746,P24844,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q15759,O00418,1,0,"iPTMNet:hprd, PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
Q15759,O43257,1,0,EPSD:RegPhos
Q15759,O60381,1,0,"EPSD:RegPhos, iPTMNet:pelm, EPSD:Phospho.ELM"
Q15759,O75030,0,1,EPSD:RegPhos
Q15759,P00533,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,P01100,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P03372,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P04150,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P04179,2,0,PhosphoSitePlus
Q15759,P04637,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P05787,0,2,"EPSD:PostMod, EPSD:RegPhos"
Q15759,P06401,0,1,EPSD:RegPhos
Q15759,P10242,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P10415,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P13807,4,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,P14635,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P14921,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P15336,2,0,"PhosphoSitePlus, EPSD:RegPhos"
Q15759,P15923,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P16949,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P17544,1,0,"PhosphoSitePlus, EPSD:RegPhos"
Q15759,P17676,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P19793,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P25098,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P30281,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,P30305,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,P35568,0,1,EPSD:PostMod
Q15759,P35638,0,2,"EPSD:RegPhos, EPSD:Phospho.ELM"
Q15759,P36956,2,0,PhosphoSitePlus
Q15759,P38936,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P41235,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
Q15759,P42702,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P47712,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P49116,0,2,EPSD:RegPhos
Q15759,P49137,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,P53805,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
Q15759,P54829,0,2,EPSD:RegPhos
Q15759,P68431,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,P84022,0,1,EPSD:RegPhos
Q15759,Q00613,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,Q01094,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,Q01844,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,Q02078,0,1,EPSD:RegPhos
Q15759,Q02156,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15759,Q06413,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,Q07820,0,1,EPSD:RegPhos
Q15759,Q07869,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,Q09472,1,0,PhosphoSitePlus
Q15759,Q13424,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,Q13509,0,1,EPSD:PostMod
Q15759,Q14686,0,1,EPSD:RegPhos
Q15759,Q15418,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,Q15744,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,Q15746,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,Q15759,2,0,PhosphoSitePlus
Q15759,Q16659,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q15759,Q8IW41,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q15759,Q8N122,2,0,PhosphoSitePlus
Q15759,Q92993,1,0,PhosphoSitePlus
Q15759,Q93045,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15759,Q96L92,1,0,PhosphoSitePlus
Q15759,Q9UBK2,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15831,O14744,3,0,PhosphoSitePlus
Q15831,O60285,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,P04637,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q15831,P27448,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:RegPhos, EPSD:PSEA"
Q15831,P38936,1,0,PhosphoSitePlus
Q15831,P54646,1,0,"PhosphoSitePlus, EPSD:RegPhos"
Q15831,P57059,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,P60484,4,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:RegPhos"
Q15831,Q13131,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q13153,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15831,Q13485,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q15831,Q14680,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q15831,6,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:RegPhos, EPSD:PSEA"
Q15831,Q6UUV9,1,0,PhosphoSitePlus
Q15831,Q7KZI7,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q7RTN6,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q15831,Q8IWQ3,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q8TDC3,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q96EB6,3,0,PhosphoSitePlus
Q15831,Q96L34,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q9H093,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q9H0K1,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q9NRH2,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
Q15831,Q9P0L2,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:RegPhos"
Q15831,Q9Y2K2,2,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM"
Q15835,P07550,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15835,P08100,3,0,"iPTMNet:hprd, EPSD:RegPhos"
Q15835,P08172,0,17,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15835,P32245,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15835,P41145,1,0,PhosphoSitePlus
Q15835,P51681,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q15835,Q15835,3,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16512,O15553,2,0,PhosphoSitePlus
Q16512,P00533,1,0,PhosphoSitePlus
Q16512,P10636,5,0,EPSD:RegPhos
Q16512,P29966,3,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16512,P30307,1,0,EPSD:RegPhos
Q16512,P30622,1,0,PhosphoSitePlus
Q16512,P68431,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16512,Q16512,8,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q16512,Q9UKV0,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16512,Q9UQL6,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16513,O15553,2,0,PhosphoSitePlus
Q16513,P29474,1,0,PhosphoSitePlus
Q16539,O00257,1,0,PhosphoSitePlus
Q16539,O00418,1,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16539,O15151,1,0,PhosphoSitePlus
Q16539,O15198,1,0,PhosphoSitePlus
Q16539,O43257,1,0,"iPTMNet:hprd, PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
Q16539,O43464,1,0,PhosphoSitePlus
Q16539,O43524,5,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,O43684,1,0,PhosphoSitePlus
Q16539,O60260,1,0,PhosphoSitePlus
Q16539,O60381,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,O75030,0,1,EPSD:RegPhos
Q16539,O75582,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,O75676,5,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,O95644,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,O95863,1,0,PhosphoSitePlus
Q16539,P00533,3,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P01100,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P02511,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P03372,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,P04150,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:RegPhos, EPSD:PostMod, EPSD:PSEA"
Q16539,P04637,4,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
Q16539,P04792,1,0,PhosphoSitePlus
Q16539,P05198,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P05787,1,1,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,P06400,5,0,PhosphoSitePlus
Q16539,P06401,0,1,EPSD:RegPhos
Q16539,P06702,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P07954,1,0,PhosphoSitePlus
Q16539,P10242,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P10275,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P10415,2,2,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
Q16539,P11362,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P13473,2,0,PhosphoSitePlus
Q16539,P13726,2,0,PhosphoSitePlus
Q16539,P14598,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,P14635,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,P14921,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P15336,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:RegPhos, EPSD:PSEA"
Q16539,P15923,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P16220,1,0,EPSD:PostMod
Q16539,P16949,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,P17181,1,0,PhosphoSitePlus
Q16539,P17275,3,0,"EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q16539,P17302,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P17676,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P17844,2,0,PhosphoSitePlus
Q16539,P18850,1,0,PhosphoSitePlus
Q16539,P19419,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,P19525,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P19634,4,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,P19793,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,P20265,3,0,PhosphoSitePlus
Q16539,P21397,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P21462,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P22415,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P23769,1,0,PhosphoSitePlus
Q16539,P23975,1,0,PhosphoSitePlus
Q16539,P25098,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P27816,2,0,PhosphoSitePlus
Q16539,P28324,2,0,PhosphoSitePlus
Q16539,P29353,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P29474,2,0,PhosphoSitePlus
Q16539,P30279,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P30305,1,0,EPSD:RegPhos
Q16539,P30307,1,0,EPSD:RegPhos
Q16539,P31645,1,0,PhosphoSitePlus
Q16539,P35236,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q16539,P35568,0,1,EPSD:PostMod
Q16539,P35638,2,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
Q16539,P36956,2,0,PhosphoSitePlus
Q16539,P38936,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
Q16539,P40763,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P41212,2,0,"PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
Q16539,P41235,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16539,P41970,1,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16539,P42224,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16539,P42566,1,0,PhosphoSitePlus
Q16539,P42574,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q16539,P42677,1,0,PhosphoSitePlus
Q16539,P42702,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P43403,1,0,PhosphoSitePlus
Q16539,P47712,1,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
Q16539,P48436,1,0,PhosphoSitePlus
Q16539,P49023,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P49116,0,2,EPSD:RegPhos
Q16539,P49137,6,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,P49841,3,0,PhosphoSitePlus
Q16539,P52945,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P53667,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P53805,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
Q16539,P54829,0,2,EPSD:RegPhos
Q16539,P55273,1,0,PhosphoSitePlus
Q16539,P56817,1,0,PhosphoSitePlus
Q16539,P61244,2,0,EPSD:RegPhos
Q16539,P61371,1,0,PhosphoSitePlus
Q16539,P68431,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,P78356,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,P78536,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16539,P78543,1,0,EPSD:RegPhos
Q16539,P84022,2,0,EPSD:RegPhos
Q16539,Q00613,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,Q01844,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q02078,11,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,Q02156,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q04206,1,0,EPSD:PostMod
Q16539,Q06330,1,0,PhosphoSitePlus
Q16539,Q06413,3,0,"EPSD:Phospho.ELM, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q16539,Q07666,2,0,"EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM, iPTMNet:pelm"
Q16539,Q07817,1,0,PhosphoSitePlus
Q16539,Q07820,0,1,EPSD:RegPhos
Q16539,Q07869,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,Q12948,2,0,PhosphoSitePlus
Q16539,Q13155,1,0,PhosphoSitePlus
Q16539,Q13263,1,0,PhosphoSitePlus
Q16539,Q13309,1,0,PhosphoSitePlus
Q16539,Q13424,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,Q13509,0,1,EPSD:PostMod
Q16539,Q13541,3,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16539,Q14686,0,1,EPSD:RegPhos
Q16539,Q14721,2,0,PhosphoSitePlus
Q16539,Q14765,1,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16539,Q14790,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q16539,Q14934,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,Q15046,2,0,PhosphoSitePlus
Q16539,Q15075,1,0,"iPTMNet:hprd, PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
Q16539,Q15418,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,Q15672,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q15717,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q15744,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,Q15746,2,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,Q15750,7,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,Q15910,1,0,PhosphoSitePlus
Q16539,Q16539,1,0,EPSD:RegPhos
Q16539,Q16659,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16539,Q86UR1,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q8IW41,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q16539,Q8NHW3,3,0,"iPTMNet:hprd, PhosphoSitePlus"
Q16539,Q8TE85,1,0,PhosphoSitePlus
Q16539,Q8WYK2,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16539,Q92934,1,0,EPSD:PostMod
Q16539,Q92945,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q92993,1,0,PhosphoSitePlus
Q16539,Q93045,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16539,Q969V6,2,0,PhosphoSitePlus
Q16539,Q96I25,2,0,PhosphoSitePlus
Q16539,Q96L92,1,0,PhosphoSitePlus
Q16539,Q99626,4,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16539,Q99958,1,0,PhosphoSitePlus
Q16539,Q9BR76,1,0,PhosphoSitePlus
Q16539,Q9BUB5,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q9GZY8,1,0,PhosphoSitePlus
Q16539,Q9H1K0,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16539,Q9H211,5,0,PhosphoSitePlus
Q16539,Q9H3M7,1,0,PhosphoSitePlus
Q16539,Q9NQU5,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
Q16539,Q9NRR4,5,0,PhosphoSitePlus
Q16539,Q9P2R7,1,0,PhosphoSitePlus
Q16539,Q9UBK2,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16539,Q9UIG0,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16539,Q9UK80,1,0,PhosphoSitePlus
Q16539,Q9UKV8,1,0,PhosphoSitePlus
Q16539,Q9Y6Q9,4,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q16566,P14866,1,0,PhosphoSitePlus
Q16566,P16220,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q16566,P16949,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16566,P56524,3,0,EPSD:RegPhos
Q16566,Q04206,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16566,Q09472,1,1,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16566,Q13085,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
Q16566,Q14012,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
Q16566,Q16566,5,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16566,Q92793,1,0,EPSD:RegPhos
Q16566,Q99623,1,0,"PhosphoSitePlus, EPSD:PSEA"
Q16566,Q9UNW9,3,0,PhosphoSitePlus
Q16566,Q9UQL6,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
Q16584,P08151,2,0,PhosphoSitePlus
Q16584,P45985,2,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16584,P46734,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16584,P52564,0,2,EPSD:RegPhos
Q16584,Q02750,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16584,Q13131,1,0,PhosphoSitePlus
Q16584,Q13153,2,0,PhosphoSitePlus
Q16584,Q13526,1,0,PhosphoSitePlus
Q16584,Q16584,2,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
Q16620,O43559,2,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16620,P22001,4,0,"PhosphoSitePlus, EPSD:PSEA"
Q16620,Q16620,5,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
Q16644,O00418,1,0,"iPTMNet:hprd, EPSD:RegPhos"
Q16644,P04792,3,0,"PhosphoSitePlus, iPTMNet:hprd, EPSD:RegPhos"
Q16644,Q14457,1,0,PhosphoSitePlus
Q16644,Q6JBY9,1,0,EPSD:RegPhos
Q16644,Q8N5C8,1,0,"PhosphoSitePlus, EPSD:RegPhos"
Q16654,P08559,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:RegPhos"
Q16654,P29803,2,0,"PhosphoSitePlus, EPSD:PSEA"
Q16659,O75030,0,1,EPSD:RegPhos
Q16659,O95551,1,0,PhosphoSitePlus
Q16659,P01100,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16659,P03372,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
Q16659,P04150,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16659,P04637,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
Q16659,P05787,0,2,"EPSD:PostMod, EPSD:RegPhos"
